cat,label,review,predict_before,predict_after
书籍,1,从组织成长角度看，四大名著是有分工的，西游记讲的是草创阶段的组织，如何活下去是最重要的；三国演义是讲国家级大组织的，如何强大、垄断是主要的，重点是如何强大；红楼梦是讲家族型组织的，它最重要的是如何保持、延续问题。比较而言，水浒传讲的是小组织如何变成大组织的难题，山头、门派，都有成长的要求，因此这部书讲的是怎么壮大的问题。它的智慧，都在这里。,四大名著（推断）,华为平板
书籍,1,"从一种比较客观真实的角度,描述了一个活生生的历史人物--李斯以及所处的环境.任何人都摆脱不了他所处的历史背景下.过去了2千多年的人物与我们今天所面对形势有了天壤之别,但其中的人性没有很大改变,为了仕途,血淋淋.也许历史很难还原其真实性,只能接近原来的面貌,就像书中的人物一样,永远都不会了解,他在某个时刻做出了这样一个决定是为什么.读了这本书,你会明白仕途的一种形式,但不是唯一的途径.",流血的仕途：李斯与秦帝国（推断）,华为平板
书籍,1,从天涯一直追到此书出版，虽然花了不少时间等待，都是十分值得的。沧海桑田，我们很多人已经习惯了现代化的医院，习惯了西医的一切学说，却恰恰把老祖宗留给我们的东西渐渐遗忘。很高兴罗大论医生用了一个特别的角度来描绘那些为我们医学事业做出巨大贡献的大医们，让我们不仅了解他们学医德经过，了解一些中医的基本知识，更重要的是什么才是真正的大医！！！绝对好书，值得收藏！！！！,大医之路（推断）,华为平板
书籍,1,从书名到封面都是那么的吸引人ENO 淡淡的水彩和文中淡淡却让人深刻的感情相得益彰也许我们对生活中不可能存在的感情保有更多的期待不论是男女之恋，还是男男之恋所以我们才会爱上这本书爱上书中的主角即使我们身边不会出现但是文字陪伴着我们头脑中总是期待着一直期待着,ENO（推断）,华为平板
书籍,1,从拿到书开始我就已经知道我家的宝贝一定会喜欢的，从文字和图画的色彩上，无一不是孩子们喜欢的。我只看了一本就发现这书里面体现的东西不只是昆虫的知识，其中更为重要的是一种亲情的体现。当砂泥蜂自己要产卵的时候才真正的明白自己的妈妈为什么在自己还是幼虫的时候不在自己的身边，一切都因为爱，为了保护自己的安全。现在的孩子都太自私了，多看看这样的书，家长多讲讲故事里的喻意，给孩子思考一下吧。,昆虫记（推断）,华为平板
书籍,1,从开始读关于家庭教育的书，到现在也不知读了多少本。但至今为止我认为这本是对我感触最深的一本。书中的阅读是学习的魔杖，让我最受感动。女儿今年读一年级，学习很轻松。她在中班时就可以自己单独看小说。曾经很多人问我，你女儿是什么时候认识这么多字呢？一直以来我也感到很奇怪，她是从什么地方认识这么多字？看了这本书后我才明白原来她是在我给读故事中学会的。写这么多就是想说这真的是一本难得的好书！,朗读手册（推断）,华为平板
书籍,1,从第一次阅读这本书的那一刻开始就越来越发现里面的细节竟然跟我和你之间有太多太多的雷同之处，这。。。。。。。。算是巧合吗？所以不管自己将这本书还有这个电影看了千遍依然会泪流不止，一次比一次哭的更加伤心痛心，可是却不知道为什么会哭泣，不是因为里面的情节，并不是！因为电影并不感人，甚至。。。。甚至可以说是有点枯燥。。。。可是自己还是不自觉的流下了眼泪。。。为你，也为自己。。。,挪威的森林（推断）,苹果iPad Pro
书籍,1,从爱生忧患，从爱生怖畏；离爱无忧患，何处有怖畏？是故莫爱着，爱别离为苦。若无爱与憎，彼即无羁缚。,步步生莲（推断）,小米平板
书籍,1,从《潇然梦》到《少年丞相》不能不说小佚的文总能给人带来感动和心灵上的震撼。无论是祈然的专情还是亦寒的执着都让人感叹不已，而女主也并非如其他文中的幸运，作者似乎总是扮演着后妈的角色，为她设下种种磨难使其成长，让人看了欣慰，谁说不是呢，彩虹总在风雨后，人都是在不断的磨练中成长的，唯一不同的是他们的目标不同所以成为了社会中不同的人。看着临宇的成长，痛，并快乐着，于是我也跟着快乐着。,少年丞相（推断）,华为平板
书籍,1,此书最受益是这两条1、心中无冷病，不怕热上身。2、肌肤不喜欢冷若冰霜的美人，美丽的女人一定要让身体暖和起来，其他所有的问题都会迎刃而解。说实话以前太不注意“寒”了，搞得自己现在身体很差，脾胃虚寒到了极点。开始认识到要对自己身体好并努力改善生活方式。现在已经好多了，多靠了这些仁心仁术的医生们的书。非常感谢！,温度决定生老病死（推断）,苹果M3平板
书籍,1,此书算是一本论文合集，对于中国古代甲胄的介绍尤其详细，包括从原始社会到宋朝。里面对各代甲胄的特点、材料、制作工艺介绍得十分具体，并且配有表格及清晰的线描图，令我受益匪浅。对于武库、兰錡和胡床的考古发现我还是第一次看到，觉得很新鲜，总算明白胡床是什么样的了......可惜对于兵刃的介绍还不够多，但还是不失为一本内容丰富而的好书。,中国古代甲胄（推断）,华为平板
书籍,1,此书是从基因科学的角度阐述人类的起源，和我们传统的民族观，历史观大相径庭。根据基因科学家的研究，现在地球上可以找到的所有人类的祖宗是共同的，都是那对非洲亚当夏娃。作为中国人，一开始很难接受，其实外国人开始也不接受。不过，相信的学者，包括百姓越来越多，坊间越来越多听见关于黑亚当夏娃的议论了。耐着性子读完它吧，挺有意思的呢。,人类基因的历史地图（推断）,华为X2
书籍,1,此书堪称经典。无论是否研究历史，无论是否爱好历史，甚至无论是否了解哪怕一丁点历史，都应该看看这本书。通篇虽然讲的是历史研究法，并且是高屋建瓴、独具慧心地讲解了历史研究法，但更重要、更可宝贵的，是一代宗师的处事、做人之哲学，是一代大儒对于国学、史学乃至中华文化的深沉感悟。治学之道，首要治心，在此体现的淋漓尽致。以一种什么样的人生态度去生活，看看钱穆，很有启发。,国史大纲（推断）,华为平板
书籍,1,词学概况深入、全面，对了解词与词学的基本知识大有帮助。但作者的及格观点值得商榷：1.作者称词有严格的要求和填词的文学功底，这点事肯定的，但说不要轻易填词，否则是无谓消耗精力，却不敢苟同。因为，现在的很多年轻人中都风行填词，表达自己的思想、情感，又况，词的格律在苏轼时已被打破，在南宋时又与音乐脱离二层为一种独有的文学体裁。因此，作为继承祖国优秀文化的考虑，保留、传承、推广和广大这种文化，应多鼓励今人在具备文学修养、素质的条件下，多尝试填词。2.有种观很政治化，要求词要具有社会意义，否则流失风花雪月、不痛不痒，没有显示意义。其实，古往今来人于时代、社会相比都是渺小而软弱的，也许今天的一首词只想书法一下烦恼的心情，借景、物以抒怀，心理上达到“移情”的作用，有益于人的生存、发展。再说，社会的暗点，不敢说、不能说，也不可深说，这是有局限性的，即所谓的社会性就显得很单薄，反而以为的气球就只会走入歧途，或者相反面，比如歌功颂德，侮辱了词本身的优美。此书甚好。五星。,词学概况（推断）,华为平板
书籍,1,纯是东北人的故事啊，从一开始就笑死，月笙不正常的家庭背景，于是成长出一个奇怪暴躁的女孩子，结果和同样脾气的六零碰到一起，真是一对儿活宝啊，对话蛮粗糙的，但是很嘎嘣脆啊，虽然在东北呆了二十年，但是也没有接触过那种人群，何况离开那么久了，所以感觉特好笑也特亲切。那是一个直爽的世界。先是同学介绍说好，然后在网上看了一半，还没看过纯是东北话的书呢，于是干脆买了慢慢看。,月笙（推断）,华为平板
书籍,1,初为父母，我们对育儿一无所知，在父辈那里获得的是些传统的属于物质匮乏时代的育儿模式，我们需要给自己充电，这本书很好的帮了我们的忙，许多问题看过之后就迎刃而解，许多疑惑得到很好的解释，对孩子已经出现了的问题，提出了合理的解决办法。我们也明白在孩子身上，我们做的还有很多不足，既然生他，就要对他负责。比起在黑暗中摸索前行，我们需要这样一盏指路支灯。,育儿书籍（推断）,华为M3平板
书籍,1,初拿到这本书，并未迫不及待打开翻阅。因为想找个适当的时机，细细品味其中的美丽与哀愁。夜深人静，万家灯火渐渐熄灭，独自在房间，点燃台灯，发现能很快的融入书中所说的情节。每一段美丽的诗词歌赋之后，都有一段伤感抑或幸福的故事。随着主人公的悲伤而失落，开心而快乐，让我懂得，在古代，居然也可以有如此令人心动的爱情。一种亘古不变的情怀。,红楼梦（推断）,华为平板
书籍,1,初初买回来的时候花了几天时间在睡前把这个故事看完。从头到尾都是揪心的感觉。伤感得很。心疼方茴的敏感，我一直猜想她或许是追求完美的处女座，而陈寻一直被我认为是白羊座，呵呵，仅仅是猜想。但是整本书看下来觉得能想起很多自己的故事，故事里的人都青春得很，快乐得很，也悲伤得很。作者用很细腻的笔法写出了很多人的心情。值得一看。,匆匆那年（推断）,华为平板
书籍,1,充满童趣的故事，可爱的图画，不但吸引了我家一岁半宝宝，也吸引了我们的大人们，图书一到，我和孩子爸爸先抢着把所有的图书读了一遍，爷爷奶奶也读完一本又一本。给宝宝讲故事的时候，再仔细看那些充满童真，质朴又有点笨拙的图片，越看越可爱。我家宝宝也很喜欢。书中还都有一张动物主角的图像卡片，宝宝拿着卡片就开始说：这是小松鼠的眼泪，这是小熊的肚脐。。。。。。,小松鼠的眼泪（推断）,华为平板
书籍,1,池莉是我很喜欢，很喜欢的作家。任何一个人对子女的赞美都出于爱，像情人眼里出西施一样，跟自恋是两码事。虽然这本书的确没有什么具体的教育理念，但给我们的启示至少有两点：做一个善良的人，做一个追求艺术的人。一个孩子能身体健康，心理健康就是在造福社会。亦池，一个那么阳光的孩子，被人断章取义地恶意中伤，我只叹：林子大了，什么鸟都有！,来吧，孩子（推断）,华为平板
书籍,1,陈老的这部书，写的很精彩！不论是从文字、材料还是从整部书的逻辑结构，都十分让人难忘！好好读一读，对于专业和非专业人士来讲，都是很有助益的！陈老所提出的近代社会的新陈代谢的观点在学界也很有影响力！而在这本学术著作里，陈老就用很平实但却优美的文字向我们阐述了他的这一凝聚了他心血的成果！陈老的很多弟子也继承了他的学风，严谨治学。令人钦佩！,中国近代社会的新陈代谢（推断）,华为平板
书籍,1,"常常觉得聪明和智慧相比,我更喜欢智慧.担是,看了拉拉之后,我觉得聪明的女子更让人心生怜惜.不可否认,这是一本好书.一年前一个很好的朋友发了我一本电子档的,没有看下去,这次在当当上买了之后,用了两天看完.很吸引人,对于那些向往外企的人来说,是一本不错的指南.对于那些聪明的女子来说,更是一个完美的人生向导适合珍藏及细读的一本书!推荐",杜拉拉升职记（推断）,华为M3平板
书籍,1,曾经在德国的时候，就经常给儿子看德国的一个科技生活频道。它介绍的总是各种生活用品尤其是食品的加工过程，都是自动化流水线。在买这本书之前，我只是想让儿子知道，这些东西是如何来的，买了书后发现，书中介绍的不仅是东西如何来，而且全部都是按照流水线的方式介绍，基本是自动化流水线的缩版。我认为这样的介绍有助于孩子对于东西的来源，生产方式，尤其是现代化的生产方式促进理解。也有助于培养孩子的创造性。是本不错的书。,德国科技生活频道（推断）,华为平板
书籍,1,曾经经历过车祸的人，心里多少都会有些阴影的，这一点偶深有体会......小厉一定是属于阴影还未散去那类人，所以对写意不系安全带的反映这么激烈！可怜了写意，还不明所以，以为这个皮笑肉不笑的家伙喜怒无常，阴情不定，真是惨！,沥川往事（推断）,华为平板
书籍,1,曾经暗恋过一个O型的GG。他是一个很沉稳的人，甚至内向。一开始以为他是A型人，后来发现他仍然有着O型的特质。比如说，“一旦喜欢上对方，就无论如何也做不到只是‘远远观望’。”我一直期待着自己能够打动他，但是他身边终于出现了心动的女孩……我才知道，所谓的木讷，不过是没有遇到自己喜欢的人而已。Sigh，买了这本书，逐一阅读下去，发现真的和他很像。以此纪念我那段失败的暗恋。,血型与爱情（推断）,华为MatePad Pro
书籍,1,不知道为什么，其实心里一直存在吸血鬼情结。那个生活在暗夜中的种族，给人神秘又邪恶的力量...知道暮光系列，最初是因为去年出来的电影。迷恋着吸血鬼与单纯少女的恋爱传奇。直到读者也开始推荐这书，终于决定找来读一读。故事中的爱情总能让人觉得温暖。喜欢爱德华给我带来的感觉，那个什么时候都为了保护贝拉不顾一切的男孩子。不知道是不是《哈里波特》在我心中地位太高，个人觉得还是无法与HP抗衡。,暮光之城（推断）,华为平板
书籍,1,不知道是不是所有清华出的书都这么有用，精辟。这本书所讲的仿真主要是基于ORCAD为基础的电力电子仿真，在软件方面没有冗余的介绍，如果不熟悉这个软件的朋友，还是建议先进行ORCAD的学习，然后在去这本书。而具体涉及到仿真时，算法涉及的比较多，而对于各种算法都有比较，值得借鉴，如果对于建模一塌糊涂的话，建议还是好好看看这本书，书上提到了很多关于建模方面的例子，对我很有启发。,基于ORCAD的电力电子仿真（推断）,华为M3
书籍,1,不知道‘秘密’的作者有没有采访过本书的作者，从时间来看本书作者应该是更早了解了宇宙的秘密：‘万物皆为一物。当你想要某种东西时，整个宇宙会合力助你实现愿望。’初读会以为是一本像‘壹千零一夜’的某个神话寻宝故事，其实书中的故事寓意深刻，非常耐人寻味，对于想了解人生意义和追求自由快乐人生的读者，本书不会让你失望。读罢本书，我有一个冲动，很想立刻去做我想了两年也没做的事。,牧羊少年奇幻之旅（推断）,iPad mini4
书籍,1,不知大陆观众有多少看过台湾的“生活智慧王”节目，里面介绍了很多生活技巧，尤其是居家烹饪方面的。这本书专门介绍了能在较短时间内作出美味不重样而且健康的餐点的方法技巧，很适合现代社会的忙碌一族（或者说是懒人吧），还有提高烹饪效率的一些窍门。图片很直观，文字就简略了些，要掌握技巧还得多实践啊，比老吃快餐或外卖好多了，还能增进跟家人的感情哦～,生活智慧王（推断）,iPad平板
书籍,1,不是每个人在成长的时候都有一个美好的环境，指引你走向健康、成熟的心智旅程。也许一些坎坷、挫折在心里留下的影子并未随时间流逝，而你又无法自己解脱。苦苦寻求外界的帮助又迟迟得不到要领。某年某月的某一天，无意中翻到一本书，那似曾相识的场景，那些捅破多年来心里隔阂的窗户纸的文字，带着感激的心情用心浏览一页页解惑的篇章。感恩的心，感谢命运，感谢有你，让我有勇气做我自己...,少有人走的路（推断）,iPad m2
书籍,1,不是费太多的尽，就把两本书都看完了虽然自己只是个大三的学生，但却从拉拉身上看到了自己的影子。合起书本的时候，感慨人长大后，话越说越累。每句话听到，都要琢磨琢磨它后面的意思，而自己说的每句话，也都必须是慎而又慎的思考后的结论。免责成为了头等大事，纵然已是DB的HR经理，拉拉也还得面对苍凉的现实。无论是第一部还是第二部都没太交代和王伟的最后结局不管怎么样依然期望能是一个happy ending。,杜拉拉升职记（推断）,华为荣耀平板
书籍,1,不好意思，刚才上传错了另一本书的评论，因为买了几十本书，搞混了。我和孩子都非常喜欢这个系列三本，还经常就内容在一起讨论，我还准备暑假带他做一些昆虫标本呢！,昆虫记（推断）,华为平板
书籍,1,不过，对于一些阴谋论调，将信将疑，网上一搜，大家议论纷纷，我想写的最详尽的当属天涯的这篇了吧http://cache.tianya.cn/publicforum/content/develop/1/140524.shtml学术争鸣是好事，不过回头想想，这本书的确有点小说版的正史,明朝那些事儿（推断）,华为平板
书籍,1,不管是骨头先生还是它的主人威利，都一直在寻找自我，寻找灵魂的归宿，寻找乌托邦。威利年轻的时候属于垮掉的一代，吸毒、反社会、标榜自我、散尽钱财，贫病交加的时候仍在寻找他的乌托邦，汀泊图。而骨头先生，最后也是奔汀泊图而去。威利之于骨头先生恰似威利童年的老师之于威利，前者给后者迷惘的灵魂指了一条并不明朗但总算还是方向的路。谁没有迷惘的时候呢，即使是做为一条狗的“骨头先生”！,骨头先生（推断）,华为MatePad Pro
书籍,1,"不管你是企业领导者,还是行业分析家,还是战略制定者,波特的竞争三部曲都可以说是必读之经典,可以让人对于分析行业结构,有着全新的方法,从来可以制定适合自己的战略,如果你打算自己做生意或正在做生意,这本书会让你的思路大开,对于你从事的行业,会有全新认识,你会发现有新的角度来认识自己!管理,营销,分析企业,战略制定,招商择业,必读竞争战略的基础是,?五力模型?分析,所有的战略都是围绕五力模型展开!",竞争战略（推断）,华为平板
书籍,1,不错的选择，虽然是差不多全图画的了，而且内容比较浅．但是可以很好的培养孩子们的观察＼自我阅读能力，图画精美，文字虽然不多，图画内容可丰富了．陪着儿子阅读，仿佛让自己也回到了当初象他那样年纪的哪个年代，现在城市的孩子接触的已经是超级市场，象书中那样去小镇赶集的机会很少了，而这书将哪些场景一一展现给孩子们，让他们去体验，了解上一辈的生活．让家长产生共鸣．,小镇赶集（推断）,华为平板
书籍,1,补充一句：书中的图画的清晰易懂，但绝大部分照片、举例都是政治家、社会名流，自然联想到这些身体语言的技巧用在我们一般人身上或一般人的社交场合是否真正实用。建议：还是有选择性的阅读，慎重选用书中的技巧。毕竟中国不是美国，中国人不是美国人，中国人的习惯和美国人不一样，和世界上绝大多数国家不一样。,身体语言密码（推断）,iPad平板
书籍,1,表姐凯听到温森特的表白后，花容失色，一直逃避着梵高，她当时只说了句“不！决不！决不！”这几个字，简短，却是梵高面失败的态度，经历了五次失败，他终于寻觅到自己该走的路——画画。其实我是欣赏梵高那种随遇而安的态度的，做福音传教士时，目睹着矿工一个个挨饿，生病，死于矿难，即使他倾尽所有，宁愿自己挨饿受冻，也无法传递上帝的福音，使上帝降幅他们。于是他开始质疑上帝，上帝是否抛弃了这里的矿工？庆幸的是他选择去画画，他没有被生活所打败，他仍是渴望生活的，正因生活中面临着挫折，才愈激起他去挖掘生活，体味生活。放弃？不！决不！决不！,梵高传（推断）,华为平板
书籍,1,彼得让人心疼。彼得总是佯装坚强，一步一步向前流浪，在Never  Land上。温迪走了，他在一旁吹笛子，大笑，然后躲在梦里哭了。我们梦想着，有一天成为彼得，可我们都忘记了，彼得的忧伤。彼得的忧伤，没个人都想要抚平，于是，每个人都爱他，顾不上那些他回报的，有意的无意的伤害。温迪爱他，小叮当爱他，虎莲公主爱他，达琳太太爱他，连那个残暴凶狠的詹姆斯.胡克也觉得他很绅士。可是这些人，除了温迪以外，都无一例外的被他遗忘了，连同他们那些卑微的爱，都被他遗弃在那个未知名的角落。彼得是可爱的，彼得是可恨的，彼得更多的是让人心疼。我们想要成为彼得.潘，可我们忘记了他的忧伤；我们想要在Never  Land上流浪，可我们害怕那的孤单。我们是彼得.潘，在我们没长大之前，可我们会长大......,彼得·潘（推断）,小米平板2
书籍,1,"比较遗憾的是, 中译本略去了原书第1卷第1章第4节. 这一节是介绍当时的计算机器 (calculating machines) 的. 虽然那些机器现在已经不用了, 但了解一下又何妨? 我本想把该节的内容放在这里, 但是由于字数限制, 只好作罢.",中译本（推断）,华为平板
书籍,1,比较不错的书！可以解答一些日常出现的疑问，也可以帮助改变一些错误的护肤观念。美中不足就是有些东西讲得太笼统了，要自己再去琢磨一下。个人觉得还是适合对美容有点底子的MM看吧，比如（忘了是达人2还是3里的了）里面讲到一个含多种美容成分的透明精华液，就只来了句能有多少Q10成分呢？如果读者并不知道Q10成分会显示出浓郁的柠檬黄，那么就会读不懂这句反问句了。。。,我就是化妆品达人（推断）,华为平板
书籍,1,本以为男孩子更喜欢昆虫的书，看到那么多好评，抱着好奇的心理买了，结果我惨了：每天女儿都缠着我给她念虫子书，一个故事念完差不多要半小时，我嗓子都哑了，她很喜欢。有时候兴起，她会和我玩角色扮演：比如我是爱唠叨的象鼻虫妈妈，她是任性的象鼻虫老大。。。，角色互换着玩，乐此不疲。到现在已经读完3本了，每次念完一本她会比着后面的介绍，跟我说：妈妈，我还没有这一本，下次给我买第4册。。。,虫子书（推断）,华为平板
书籍,1,本书作者批判了西方传统思想中的很多错误观念，希望构建一个新的社会科学研究框架，算是中国学者的第一次尝试吧。作者使用概念清晰，逻辑严密。不过有的地方论战过于简洁，实际案例不足，导致不容易理解。本书从概念的获得和使用，从基本原理出发的演绎推理模式都是物理学化的，甚至可以视作理论物理学研究的典型模板，但书中在多个地方强调社会科学的研究不能以物理学为榜样，真是令人费解啊！,西方传统思想批判（推断）,华为M3
书籍,1,"本书真实地向读者讲述了新中国第一位女电影导演传奇而又曲折的人生历程。披露了中国银幕上那些经典作品的诞生经过,一代电影大师在中年丧夫的悲恸欲绝中,毅然化悲痛为力量,坚忍不拔奋力向上。在养育孩子的同时仍对电影事业锲而不舍勇攀艺术领域高峰,为电影观众拍出了《柳堡的故事》、《永不消逝的电波》、《江山多娇》、《勐垅沙》、《槐树庄》、《霓虹灯下的哨兵》、《东方红》等名片佳作。阅读此书我们更加怀念这位故去快二十年的老艺术家.是她让我们在银幕上认识了王心刚、田华、陶玉玲这些著名的电影艺术家。作为六十年代出生潘冬子扮演者的同龄人,我们都是看着八一厂影片长大的。中国观众能为有这样的艺术大师感刖无比的自豪和骄傲。                                                                                       这本书最大的特点就真实,作者用质朴的语言、深情地向我们描述这位老艺术家坎坷的一生,她对电影作品精益求精精心制作的献身精神,给生活在今天的人们很好的启示。我感谢作者为我们呈献出这本情义深重的好书。",王苹传（推断）,华为平板
书籍,1,本书是迄今为止，所阅蝴蝶类书籍中收录最为全面的书籍。很多稀少的蝴蝶在本书中都能查阅。可以说是一本相当棒的工具书。此书为喜爱蝴蝶的人士提供很好的参考！我非常喜欢。刚拿到这本书的那天，即看到通宵！美中不足的是，我所收集的部分蝴蝶标本在这里还是不能识别科目，当然我亦不去苛求了；还出现些微的印刷瑕疵，这是作为一个珍藏书籍的遗憾。希望商家也好，即使不承担印刷的过失，也要对印刷质量把关。,蝴蝶类书籍（推断）,华为MatePad Pro
书籍,1,本书使用阴谋论的观点阐述了近代发生的所有重大历史事件的因果。揭开了金融这一新式武器的威力。我当初在一本小说中看到国本书的简介，感到很不可思议。购买这本书后，花了一个星期阅读完，感觉受益匪浅。对货币产生的破坏作用大体有了了解，再结合中国股市和楼市的涨涨落落，很有感触。也对新形式下的中国金融安全充满担忧。独立理财的朋友都应该看看这本书，假如金融危险来临，大家离安全门的距离也会近些。,货币战争（推断）,华为平板
书籍,1,"本书能完全从实际出发，对于生活中汉英翻译的错误和不妥之处,先点评然后再与国外的公示语进行比较，是从事翻译者的良师益友,是一本不可多得的好书.对规范我国公示语,避免笑话的发生，起了非常重要的作用，也给有关人士提供了一本不可多得的参考书。.缺点是：有些细节的地方，在照片上的词句看不清楚,要是能在照片下面再写一遍就好了!",公示语汉英翻译（推断）,华为平板
书籍,1,本书读完了，我个人感觉宋初的文人都以范仲淹等知识分子为自己的楷模，苏轼也一样。宋朝文人都以忧国忧民著称。比如范仲淹，王安石，欧阳修，司马光（包括苏轼）等，如果能从他们的诗歌中深挖这样的积极信息，形成一种“致君尧舜”的政治明星大气候，也就是说集群效应。我想这对当代的文人圈，甚至腐败之风气都有很好的号召力和感染力。,苏轼传（推断）,华为平板
书籍,1,本书读大学时曾经买过一本，盖因仰慕东坡人品之豁达坦荡，诗文之汪洋恣肆。十年光阴，一晃而过。前段时间忽然怀念起老家书橱里的东坡传，于是又购一本，半送老公半为己。较之以前那本，我实在想说这个版本设计太花哨，纸张太差，排版太密，尤其是，翻译太不明白晓畅。是为对文豪和作者的不敬。无论如何，有内容和作者的见解在，究竟还是瑕不掩瑜。这是苏东坡自身的魅力。,苏东坡传（推断）,华为平板
书籍,1,本书包括《彼岸》和《恬哈努》，内容不像第一本那样离奇和扣人心弦，但是，和第一本一样好看特别是《恬哈努》，分析了龙和人的相同起源，探讨了魔法的本质，描写了杰德回归成普通人后的生活，更能表现作者天人合一，尊重自然的思想。这套书翻译尚可，不像有些读者评论的那样差，而且国内好像找不到另外的版本。况且我认为：这么好的故事，不会因为翻译一般就被遮蔽了光芒。还是推荐这本书。,恬哈努（推断）,华为平板
书籍,1,本人阅读此书，是按平时的习惯——第一时间查看图片，结果越看就越是爱不惜手。书中所列的收纳例子很实用，分类清晰且面面俱到，方法简易且节省兼环保，当我参照着动手做的时候，还能从中享受收纳的兴趣，尤其是平时家里的废品可以充分利用了，当把杂乱的环境变得整洁时，很有成功感呢！鉴于此书的实用性，我还将此书介绍给多位同事（当然是女性了），特别是“管家婆”类型的家庭美女们，真可谓不可不看、不可不用啊！用流行语表达，即：很强！很管用！,收纳的艺术（推断）,华为平板
书籍,1,本人是大二学生，处于大学的迷茫期，身边的人，尤其师兄师姐和家人总是或多或少灌输他们的认知，大学的出路很难明朗起来。本人一直在寻找属于自己的明灯，恰好发现新东方的这本书，实在如获至宝的感觉。这本书批判了很多传统的观念，不管是大学还是工作的人都适合看，甚至未入大学校门的高中生也非常值得一看，本人亦向别人推荐了这本书，希望也能帮助到你！,读大学，究竟读什么（推断）,华为MatePad Pro
书籍,1,本人近日有一问题想不通，写来大家共同探讨：如果梦回大清中的晓薇、步步惊心里的若曦、勿忘中的阿离、尘世羁里的凌儿、不辞冰雪为卿热中的尘芳、许你来生中的若涵、还有梦回大清.瑶华中的瑶华、恍然如梦中的婉然还有秋霁等等等等穿越女主们，如果同时穿了，那会发生什么样的故事呢，不知哪位穿越作者能够写出？,梦回大清（推断）,华为平板
书籍,1,本人更正“开创”一文第三段里一词：“逊色”应该为“小说”一词。给大家带来误解，诚恳向大家道歉！敬请大家给予谅解，因为本人是位初学者，本人希望大家多多帮助，好在以后的读书中不再出错！谢谢大家！bwlzzl,开创（推断）,华为平板
书籍,1,本来这本书是送给自己的生日礼物的，但是这次的货送的有点慢，不过读起来还是觉得收获很多，很欣赏其中的文字和道理。我们舍不得抛弃的都是那些已经拥有的，虽然明白可是还是没有像圣地亚哥那样的勇气来舍弃现在的这份工作，尽管我知道我已经不喜欢它，我确总是瞻前顾后。我想圣地亚哥能够断然的放弃羊群，因为他看见了未来的希望，而我现在对于未来还没有足够的把握，不敢放手一博。,牧羊少年奇幻之旅（推断）,华为M3
书籍,1,本来是作为考试参考书的，但读后发现价值并不在此。就考试用书来说显然没有叶朗先生的中国美学史来的精炼，但是作为深化中国传统美学思想的读本是很好的一部书，陈望衡先生不愧为“境界美学”当代领军人物，上中下三部，我得益最多的便是有关中国古典美学“意境”范畴的源流部分。推荐此书为收藏品，很好，不论是做国学的还是做设计的，都是很有参考价值和学习价值的～～,境界美学（推断）,华为平板
书籍,1,本来是在网上试读，觉得mook书的创意就已经很吸引、符合自己的阅读爱好，再加上一般超级炫的作者头衔，所以买了第一集，确实不错，很喜欢，值得收藏！又下手收藏本集啦！,mook书（推断）,华为M2-803L
书籍,1,"本来是买来学习教育孩子的,结果看完后总是不自觉的拿来比对身边的成人.因为文中的理论被现实应证了,感到中国的教育真的需要改进.当然是在现有的好的基础上吸收更多新鲜的元素.文章中的案例能帮助我正确理解这蒙式的教育理念,希望我能正确的运用,并坚持不懈的执行.但愿我的孩子的未来比我们的更光明.如果作者能写些爷爷奶奶级能接受的书就更好了,这样孩子的生活会更统一更完整.谢谢作者!!",蒙台梭利教育法（推断）,华为MatePad Pro
书籍,1,本来是冲着那个一人一万元去买这本书的很想知道会是什么内容的书会让大家哪么感动并想把他排成电影看完之后也的确是感触非常虽然觉得那个笑着活下去的续其实没有必要去写但是既然大家哪么捧场还是说明了 在战后那个年代坚持 信念还有乐观的心情是多么的重要简单的生活确有滋有味我相信 如果我是这位阿妈养大的哪么也觉得会是个问心无愧的人所以 是本好书,佐贺的超级阿嬷（推断）,华为平板
书籍,1,本来买来送人的。让我小孩发现了，喜欢得不得了，硬是刨了几个晚上把它看完，还舍不得送人。首先，书的质量很不错。第二，看得出编者很用心整理，真的是小朋友读本，文字简洁易懂。第三，每个故事后都附注说明故事所属的民族，还有讲述人、搜集人等，丰富了故事的背景知识。第四，插图精美，很有特色，让小朋友发挥了无限想象。附带说明，适合二年级以上小朋友阅读，因为没有拼音的。,中国民间故事（推断）,华为平板
书籍,1,本来不是很喜欢这文字种插画性质的读物，觉得不多，有点不划算，嘿嘿但阿狸的故事却喜爱至极的确，比几米还几米“据说”的故事有在网上看到阿狸与妈妈的对话，问到何为死亡阿狸与树的对话，问及何为人生无一不引人深思不错！值得反复回味！,阿狸的故事（推断）,华为平板
书籍,1,被作者的人生态度所感染！但里面介绍的方法还是量力而行，根据自己的体质来适用，因为并不是每个人的体质都如小美女那么好的。我看了她里面说的西红柿青瓜汁，美白效果的，结果喝了以后肚子疼了一个下午，还兼内分泌失调，原因是这两种东西太凉了，我好像又是凉性体质的样子，所以喝下去的后果可想而知。所以说，任何东西都不要偏听偏信，使用之前要查清楚，可别步我的后尘。,小美女（推断）,华为平板
书籍,1,宝贝最近开始看每幅迷宫下面的名字，对他认识字是很好的途径，我欣然配合。字不多，一般都是两个名词一个动词，谁找谁，这样的格式，孩子也好记，呵呵，处处留心皆学问！,迷宫大侦探皮埃尔（推断）,乐视平板
